unique_id,doctor_id,specialty,medication,nb_beneficiaries,spending
ZM117698,1275596132,INTERNAL MEDICINE,METFORMIN HCL,20,131.1
LH777963,1568563567,DERMATOLOGY,ECONAZOLE NITRATE,33,9081.52
ZX834890,1609896281,GENERAL PRACTICE,LEVOFLOXACIN,19,107.97
RI104340,1972615748,UROLOGY,BICALUTAMIDE,22,630.88
QE542797,1720420706,PHYSICAL MEDICINE AND REHABILITATION,GABAPENTIN,16,164.26
UU418506,1861499444,INTERNAL MEDICINE,CARVEDILOL,45,283.71
XN646922,1740254291,PODIATRY,KETOCONAZOLE,11,683.27
TF460449,1235360462,FAMILY PRACTICE,MIRTAZAPINE,39,401.61
QS118214,1871688952,ANESTHESIOLOGY,TRAMADOL HCL,15,148.2
BU217616,1669880605,NURSE PRACTITIONER,CLOBETASOL PROPIONATE,24,4548.17
SO183884,1518943141,FAMILY PRACTICE,"PEN NEEDLE, DIABETIC",23,904.3
AW778446,1710192109,NURSE PRACTITIONER,TIZANIDINE HCL,14,272.52
RB232318,1457375479,INTERNAL MEDICINE,CLOPIDOGREL BISULFATE,58,726.84
BV615754,1740383181,HEMATOLOGY/ONCOLOGY,LEVOFLOXACIN,26,233.89
ZP768712,1720070659,GASTROENTEROLOGY,ESOMEPRAZOLE MAGNESIUM,53,14711.07
XN970113,1275513491,INTERNAL MEDICINE,TRAVOPROST,21,2901.19
CR837075,1801878269,INTERNAL MEDICINE,NYSTATIN,24,320.52
SS333388,1578588067,COLORECTAL SURGERY (FORMERLY PROCTOLOGY),ENALAPRIL MALEATE,33,611.87
DO922711,1306953641,GENERAL PRACTICE,DONEPEZIL HCL,393,3140.18
DE105736,1619984432,INTERNAL MEDICINE,LAMOTRIGINE,19,209.28
WF423564,1982626818,PAIN MANAGEMENT,CELECOXIB,22,4212.09
UY206941,1194871772,GERIATRIC MEDICINE,TIOTROPIUM BROMIDE,71,31431.92
PC892106,1811961907,INTERNAL MEDICINE,VALSARTAN,21,1560.08
LP874948,1457328775,INTERNAL MEDICINE,VALSARTAN/HYDROCHLOROTHIAZIDE,12,134.16
HS559038,1538119326,FAMILY PRACTICE,ALPRAZOLAM,101,900.19
WP677436,1942203138,NEPHROLOGY,ZOLPIDEM TARTRATE,21,105.85
KH941899,1316918303,INTERNAL MEDICINE,IPRATROPIUM BROMIDE,20,5686.95
BD300527,1144268137,INTERNAL MEDICINE,FLUTICASONE PROPIONATE,19,170.36
CA444377,1568404507,OBSTETRICS/GYNECOLOGY,"ESTROGENS, CONJUGATED",11,2971.2
SU773519,1205825692,NEUROLOGY,MEMANTINE HCL,59,23658.17
LB710475,1639158280,CARDIOLOGY,ROSUVASTATIN CALCIUM,46,27251.7
DT511645,1043440845,INTERNAL MEDICINE,METOPROLOL TARTRATE,223,1047.94
EL665853,1295070571,NURSE PRACTITIONER,LISINOPRIL,34,246.39
WF787498,1740549419,EMERGENCY MEDICINE,HYDROCODONE/ACETAMINOPHEN,11,65.72
TX759797,1023033123,NEUROLOGY,LORAZEPAM,19,101.93
KC243803,1083814420,FAMILY PRACTICE,FLUOXETINE HCL,16,162.97
SU523620,1720270374,DENTIST,PENICILLIN V POTASSIUM,11,88.99
MA798886,1326178161,GENERAL PRACTICE,LISINOPRIL,59,266.59
HE504903,1801891437,INTERNAL MEDICINE,METFORMIN HCL,110,726.08
QU413942,1538143888,INTERNAL MEDICINE,PANTOPRAZOLE SODIUM,26,734.36
ZI179562,1790852317,EMERGENCY MEDICINE,METHYLPREDNISOLONE,28,534.14
ON189427,1801904636,INTERNAL MEDICINE,SERTRALINE HCL,364,2542.64
ZR955619,1023047768,FAMILY PRACTICE,ROSUVASTATIN CALCIUM,144,38583.03
AX673225,1194090209,NURSE PRACTITIONER,GABAPENTIN,172,1659.38
XU183454,1760650394,INTERNAL MEDICINE,AMOXICILLIN/POTASSIUM CLAV,11,103.91
QS825799,1881615516,CARDIOLOGY,DILTIAZEM HCL,20,880.59
KL206491,1124085436,ALLERGY/IMMUNOLOGY,AZELASTINE HCL,15,1379.06
QM560741,1922006410,INTERNAL MEDICINE,MEMANTINE HCL,24,7144.62
VW823687,1932170826,FAMILY PRACTICE,SULFAMETHOXAZOLE/TRIMETHOPRIM,12,82.62
WN695410,1013914605,INTERNAL MEDICINE,POTASSIUM CHLORIDE,55,1148.96
QZ692599,1033142088,INTERNAL MEDICINE,BENAZEPRIL HCL,282,1930.24
MP913022,1558350082,FAMILY PRACTICE,HYDROXYZINE HCL,11,259.4
UM729515,1003056524,INTERNAL MEDICINE,MIRTAZAPINE,37,629.79
GV537407,1710071956,RHEUMATOLOGY,CELECOXIB,11,2489.25
PY112566,1871543595,NURSE PRACTITIONER,ATENOLOL,20,173.29
QS725663,1295818730,GENERAL PRACTICE,METOPROLOL TARTRATE,12,53.5
GW857853,1366531691,PHYSICIAN ASSISTANT,DULOXETINE HCL,16,931.5
BR782442,1821188855,OPHTHALMOLOGY,TIMOLOL MALEATE,585,10053.57
RZ496816,1780698639,CARDIOLOGY,LISINOPRIL,175,1126.73
WT456371,1669472544,CARDIOLOGY,AMLODIPINE BESYLATE,11,1276.39
OM370932,1376512418,INTERNAL MEDICINE,LIDOCAINE,46,19701.75
XA939174,1730446477,FAMILY PRACTICE,METOPROLOL SUCCINATE,11,307.47
WM914323,1720057953,NEUROLOGY,CARBAMAZEPINE,13,2095.68
GQ375489,1841377579,INTERNAL MEDICINE,AMLODIPINE BES/OLMESARTAN MED,19,3917.99
BX456078,1427040914,NEUROLOGY,PRAMIPEXOLE DI-HCL,63,1034.31
YY206628,1992780837,CARDIOLOGY,SPIRONOLACTONE,29,262.32
JJ579209,1417281197,FAMILY PRACTICE,CARVEDILOL,27,224.47
QA661345,1639144363,GENERAL PRACTICE,PROMETHAZINE HCL,29,4157.64
AF630260,1801970645,CARDIOLOGY,POTASSIUM CHLORIDE,27,389.39
GK434508,1982952685,NURSE PRACTITIONER,SULFAMETHOXAZOLE/TRIMETHOPRIM,19,79.76
LZ956530,1336237031,INTERNAL MEDICINE,VERAPAMIL HCL,17,363.34
BN840494,1295930394,NURSE PRACTITIONER,ALBUTEROL SULFATE,112,7325.04
TQ166179,1174760185,DENTIST,AMOXICILLIN,17,69.5
KL691190,1265778310,PHYSICIAN ASSISTANT,ALPRAZOLAM,19,60.76
QA666065,1447325048,PSYCHIATRY & NEUROLOGY,GABAPENTIN,56,1027.98
PU296149,1588693105,INTERNAL MEDICINE,BACLOFEN,11,250.36
IH979893,1285833210,INTERNAL MEDICINE,CELECOXIB,17,2139.01
HT137351,1821157231,INTERNAL MEDICINE,WARFARIN SODIUM,300,2271.51
YU930053,1184676207,FAMILY PRACTICE,ISOSORBIDE MONONITRATE,12,317.71
BB561406,1558366740,INTERNAL MEDICINE,LISINOPRIL,17,75.61
DM718829,1457464687,PHYSICIAN ASSISTANT,CLOPIDOGREL BISULFATE,25,175.56
XO894981,1730307109,NEUROPSYCHIATRY,BUPROPION HCL,27,755.63
WC642634,1629397914,INTERNAL MEDICINE,CELECOXIB,27,3762.29
MP556074,1134110588,INTERNAL MEDICINE,BUSPIRONE HCL,33,187.3
EF185345,1528268166,FAMILY PRACTICE,LEVOTHYROXINE SODIUM,212,3900.19
AX922880,1033152475,FAMILY PRACTICE,VALSARTAN,53,3334.12
AC324900,1689620544,INTERNAL MEDICINE,NABUMETONE,65,1022.89
ZO172106,1801884309,INTERNAL MEDICINE,DICYCLOMINE HCL,15,156.21
HH760005,1669447157,INFECTIOUS DISEASE,CHLORHEXIDINE GLUCONATE,11,97.14
WF690294,1417932914,GENERAL PRACTICE,FENOFIBRATE NANOCRYSTALLIZED,21,1544.97
OR385651,1689730053,GENERAL PRACTICE,"SYRING W-NDL,DISP,INSUL,0.3 ML",15,348.78
LY101121,1003876731,INTERNAL MEDICINE,FUROSEMIDE,653,3809.36
AN559732,1972705960,INTERNAL MEDICINE,TORSEMIDE,19,120.38
OA240543,1265691042,INTERNAL MEDICINE,ATENOLOL,12,164.06
KV949568,1851733992,NURSE PRACTITIONER,DONEPEZIL HCL,12,56.8
RU757666,1649205808,FAMILY PRACTICE,PHENYTOIN SODIUM EXTENDED,15,335.56
FP153003,1225003791,PULMONARY DISEASE,ALBUTEROL SULFATE,24,1132.29
PR983421,1962638577,PSYCHIATRY,ESCITALOPRAM OXALATE,13,118.99
LE571860,1578524740,INTERNAL MEDICINE,ESCITALOPRAM OXALATE,15,115.7
OX918507,1932178316,FAMILY PRACTICE,FLUCONAZOLE,16,94.93
LT295572,1790862985,CARDIOLOGY,VERAPAMIL HCL,27,1183.24
OY703503,1770641078,FAMILY PRACTICE,PANTOPRAZOLE SODIUM,12,119.27
UK568233,1265539977,PHYSICIAN ASSISTANT,AMLODIPINE BESYLATE,15,99.41
MO530975,1053567644,GERIATRIC MEDICINE,SUCRALFATE,16,378.05
UZ134892,1881786770,INTERNAL MEDICINE,ACLIDINIUM BROMIDE,39,10029.27
DT674067,1952374613,INTERNAL MEDICINE,RAMELTEON,11,3413.69
HH414655,1275513491,INTERNAL MEDICINE,IPRATROPIUM BROMIDE,16,6357.68
WG362954,1356782304,NURSE PRACTITIONER,AZITHROMYCIN,24,175.96
ID674041,1710033113,DERMATOLOGY,VALACYCLOVIR HCL,13,397.81
ZA532808,1114956299,EMERGENCY MEDICINE,OXYCODONE HCL/ACETAMINOPHEN,31,253.51
RP539692,1891796678,NURSE PRACTITIONER,ESOMEPRAZOLE MAGNESIUM,27,7136.64
YO255656,1427168210,INTERNAL MEDICINE,HYDROCHLOROTHIAZIDE,96,296.0
QB309382,1184601650,FAMILY PRACTICE,BUDESONIDE/FORMOTEROL FUMARATE,64,26213.92
MH512938,1801114509,FAMILY PRACTICE,FLUTICASONE PROPIONATE,24,343.2
RR252672,1871884007,SPECIALIST,LEVOFLOXACIN,75,452.7
VJ460098,1174531263,FAMILY PRACTICE,HYDROCHLOROTHIAZIDE,47,488.43
JL313217,1073570099,INTERNAL MEDICINE,QUETIAPINE FUMARATE,18,357.57
TW432131,1528088762,FAMILY PRACTICE,INSULIN NPH HUMAN ISOPHANE,11,4739.0
BZ268226,1235169236,FAMILY PRACTICE,LETROZOLE,13,257.51
MB224867,1750726634,INTERNAL MEDICINE,GABAPENTIN,22,401.0
AI553686,1972640696,FAMILY PRACTICE,PRAVASTATIN SODIUM,41,920.42
OC882673,1609923598,CARDIOLOGY,MACITENTAN,14,105401.02
PS778082,1326145418,FAMILY PRACTICE,LEVOTHYROXINE SODIUM,19,450.72
YV367271,1417996919,INTERNAL MEDICINE,VENLAFAXINE HCL,11,81.18
DT624803,1457375206,INTERNAL MEDICINE,LIPASE/PROTEASE/AMYLASE,12,1296.36
TJ749610,1437163151,INTERNAL MEDICINE,METOPROLOL TARTRATE,259,1738.66
LX611622,1346360369,FAMILY PRACTICE,PREDNISONE,229,313.41
KB384461,1881667699,DENTIST,CLINDAMYCIN HCL,20,181.83
NZ378048,1114195526,PHYSICIAN ASSISTANT,DANTROLENE SODIUM,26,742.7
WE138295,1912989773,GASTROENTEROLOGY,FUROSEMIDE,56,413.55
ZU508745,1639129182,PULMONARY DISEASE,GLIMEPIRIDE,58,572.2
TD710166,1982785085,INTERNAL MEDICINE,MODAFINIL,11,9179.19
KH364432,1710985460,OPHTHALMOLOGY,ACYCLOVIR,82,1228.66
DG662413,1568438570,NEPHROLOGY,RAMIPRIL,50,824.73
DU701925,1811007743,INTERNAL MEDICINE,NITROFURANTOIN MONOHYD/M-CRYST,20,515.81
BT192010,1982694741,INTERNAL MEDICINE,HYDROXYZINE HCL,12,759.89
DY664224,1184899775,UROLOGY,TAMSULOSIN HCL,79,2442.56
JF629993,1194883272,INTERNAL MEDICINE,ATORVASTATIN CALCIUM,26,246.4
TD934979,1912015678,NURSE PRACTITIONER,LANSOPRAZOLE,14,1521.68
GM201384,1306826250,HEMATOLOGY/ONCOLOGY,HYDROCODONE/ACETAMINOPHEN,65,1743.33
CG682476,1053392969,INTERNAL MEDICINE,DOXEPIN HCL,74,2319.57
OB347821,1003889197,FAMILY PRACTICE,RANITIDINE HCL,12,145.26
PX325062,1669403275,INTERNAL MEDICINE,OLMESARTAN MEDOXOMIL,16,5061.83
JW970737,1033187000,INTERNAL MEDICINE,HYDROXYZINE HCL,15,40.63
XA354264,1063452936,GENERAL PRACTICE,CELECOXIB,47,7856.54
YJ280706,1144413501,INTERNAL MEDICINE,OXYCODONE HCL,12,3753.06
CN694317,1437116225,INTERNAL MEDICINE,DILTIAZEM HCL,11,962.66
DX470762,1619081304,INTERNAL MEDICINE,CLOPIDOGREL BISULFATE,50,373.13
UL319173,1003860172,INTERNAL MEDICINE,"INSULIN GLARGINE,HUM.REC.ANLOG",53,18134.41
OF300051,1720098064,MEDICAL ONCOLOGY,PANTOPRAZOLE SODIUM,11,252.57
AL582072,1992718332,INTERNAL MEDICINE,DILTIAZEM HCL,25,851.3
LV172065,1770524886,DERMATOLOGY,BETAMETHASONE DIPROPIONATE,50,1909.93
GN864075,1477586618,FAMILY PRACTICE,ZOLPIDEM TARTRATE,14,46.76
RW164210,1205034030,CARDIOLOGY,DILTIAZEM HCL,15,656.0
IS826255,1265479943,PSYCHIATRY,LAMOTRIGINE,15,131.0
LI210802,1558423814,ALLERGY/IMMUNOLOGY,AZELASTINE HCL,119,5519.08
TZ991580,1285831156,FAMILY PRACTICE,VALSARTAN/HYDROCHLOROTHIAZIDE,14,901.3
XM381977,1265448310,INTERNAL MEDICINE,SITAGLIPTIN PHOSPHATE,53,31418.73
XE760018,1316913403,NEPHROLOGY,LOSARTAN POTASSIUM,59,538.23
PS728881,1326024357,INTERNAL MEDICINE,MEMANTINE HCL,103,17601.22
YD849989,1194741710,INTERNAL MEDICINE,BICALUTAMIDE,11,90.37
IH704182,1720039043,INTERNAL MEDICINE,DILTIAZEM HCL,17,368.57
QX166723,1710961941,CARDIOLOGY,DILTIAZEM HCL,16,398.31
ER157391,1003253782,INTERNAL MEDICINE,METOPROLOL SUCCINATE,12,512.57
WK954705,1912065996,PODIATRY,HYDROCODONE/ACETAMINOPHEN,13,164.3
QG352010,1710916705,INFECTIOUS DISEASE,EFAVIRENZ,27,26121.47
TS461872,1366442691,DERMATOLOGY,CEPHALEXIN,11,109.98
QX729814,1336148527,FAMILY PRACTICE,PANTOPRAZOLE SODIUM,23,455.55
YK309685,1487658282,NEUROLOGY,CYCLOBENZAPRINE HCL,24,517.25
IZ557187,1962413617,FAMILY PRACTICE,CITALOPRAM HYDROBROMIDE,22,100.33
SG515796,1700822160,GASTROENTEROLOGY,DEXLANSOPRAZOLE,32,8180.72
VY718886,1881677847,PHYSICIAN ASSISTANT,FENOFIBRATE NANOCRYSTALLIZED,35,3212.02
IP382308,1740589761,NURSE PRACTITIONER,OXYCODONE HCL/ACETAMINOPHEN,421,33980.34
GZ288445,1841269107,NEUROLOGY,RIVASTIGMINE,14,6779.81
PY319457,1144222506,INTERNAL MEDICINE,CIPROFLOXACIN HCL,31,211.63
JE607383,1588756886,ENDOCRINOLOGY,DESMOPRESSIN (NONREFRIGERATED),12,1917.02
GY100580,1366584252,FAMILY PRACTICE,ATORVASTATIN CALCIUM,147,4033.42
HJ399646,1427014828,FAMILY PRACTICE,OLMESARTAN/HYDROCHLOROTHIAZIDE,39,12094.11
XY849294,1346310174,INTERNAL MEDICINE,OLMESARTAN/HYDROCHLOROTHIAZIDE,16,7058.66
CN961215,1619971264,CARDIOLOGY,LOSARTAN/HYDROCHLOROTHIAZIDE,22,275.57
UW687394,1518991678,OPHTHALMOLOGY,CIPROFLOXACIN HCL,259,2776.24
PA810371,1164501672,NEPHROLOGY,VALSARTAN,26,4240.91
SU496923,1205829066,NEPHROLOGY,RANITIDINE HCL,24,164.4
DD224562,1326063991,FAMILY PRACTICE,LISINOPRIL/HYDROCHLOROTHIAZIDE,40,373.4
YQ288289,1467442392,PULMONARY DISEASE,LEVOFLOXACIN,17,102.53
BE514994,1124291448,INTERNAL MEDICINE,LOSARTAN POTASSIUM,28,497.92
LN161243,1245265131,INTERNAL MEDICINE,CLOPIDOGREL BISULFATE,44,610.22
VL520963,1316904725,ALLERGY/IMMUNOLOGY,DOXAZOSIN MESYLATE,13,198.39
QO829575,1407839392,INTERNAL MEDICINE,NIACIN,14,2043.42
UK642056,1225180961,FAMILY PRACTICE,LOSARTAN/HYDROCHLOROTHIAZIDE,53,787.41
OM170888,1730137944,FAMILY PRACTICE,VERAPAMIL HCL,11,171.36
BT539297,1861416042,FAMILY PRACTICE,POLYETHYLENE GLYCOL 3350,22,818.77
YN267064,1902865470,FAMILY PRACTICE,"INSULIN GLARGINE,HUM.REC.ANLOG",57,25616.52
YV799203,1295780369,INTERNAL MEDICINE,PRIMIDONE,16,189.46
PM647219,1790794972,INTERNAL MEDICINE,"ESTROGENS, CONJUGATED",23,4127.99
PF627385,1386601508,ENDOCRINOLOGY,PIOGLITAZONE HCL,75,1831.65
EP757620,1700940277,NEUROLOGY,LAMOTRIGINE,63,1194.24
TB860543,1427034107,INTERNAL MEDICINE,FUROSEMIDE,129,564.09
AD871592,1811123672,CARDIAC ELECTROPHYSIOLOGY,WARFARIN SODIUM,57,623.39
BY722660,1558564666,NEUROLOGY,OXCARBAZEPINE,11,342.67
AK980177,1245284090,INTERNAL MEDICINE,AZITHROMYCIN,58,367.42
NU836547,1750357810,INTERNAL MEDICINE,MECLIZINE HCL,22,483.07
CK555827,1659684892,FAMILY PRACTICE,CIPROFLOXACIN HCL,51,265.45
HQ871929,1770641078,FAMILY PRACTICE,CELECOXIB,12,1653.37
PU577299,1285848408,INTERNAL MEDICINE,TIZANIDINE HCL,21,283.24
UK988477,1477526044,INTERNAL MEDICINE,LORAZEPAM,22,96.67
PP217744,1760481253,CARDIOLOGY,DILTIAZEM HCL,33,5483.27
GE824527,1851310965,FAMILY PRACTICE,NORTRIPTYLINE HCL,14,188.07
IT637379,1588741078,INTERNAL MEDICINE,HYDROCODONE/ACETAMINOPHEN,51,1465.2
GX888460,1831194737,INTERVENTIONAL CARDIOLOGY,DILTIAZEM HCL,37,1285.32
SZ992143,1386894749,INTERNAL MEDICINE,CLONAZEPAM,11,138.93
VD604109,1972571875,ORTHOPEDIC SURGERY,RIVAROXABAN,63,13602.27
XB259820,1982915443,FAMILY PRACTICE,CALCIUM ACETATE,30,3172.35
IM243436,1629089206,OBSTETRICS/GYNECOLOGY,LEVETIRACETAM,11,384.12
AA316473,1023104098,INTERNAL MEDICINE,WARFARIN SODIUM,46,529.07
RJ700345,1649686825,INTERNAL MEDICINE,CARVEDILOL,11,48.87
QQ158886,1184687535,INTERNAL MEDICINE,TRIAMCINOLONE ACETONIDE,27,653.38
MT106609,1073869384,PSYCHIATRY & NEUROLOGY,SERTRALINE HCL,17,90.81
UJ164142,1407867138,NEUROLOGY,CARBAMAZEPINE,49,2317.55
AG511872,1023003530,INTERNAL MEDICINE,LANSOPRAZOLE,13,710.68
XN538555,1003864216,FAMILY PRACTICE,CLINDAMYCIN HCL,17,211.31
PI546127,1083656599,INTERNAL MEDICINE,"THYROID,PORK",18,748.3
LL449337,1477695088,INTERNAL MEDICINE,CIPROFLOXACIN HCL,52,325.04
XG634938,1518968734,FAMILY PRACTICE,DULOXETINE HCL,17,1112.7
DJ994562,1750607602,ENDOCRINOLOGY,PIOGLITAZONE HCL,60,4362.01
TJ138121,1245231174,INTERNAL MEDICINE,ZOLPIDEM TARTRATE,11,1864.17
AR113567,1609040344,FAMILY PRACTICE,METHOTREXATE SODIUM,14,654.74
DB389404,1194751297,NEPHROLOGY,ROPINIROLE HCL,18,597.62
OR601739,1144281205,FAMILY PRACTICE,BUPROPION HCL,12,286.06
TT221936,1366426900,NEUROLOGY,IMMUN GLOB G (IGG)/GLY/IGA 50+,15,288897.05
JY172379,1013965193,CARDIOLOGY,AMIODARONE HCL,15,139.56
NG586436,1386685303,NEUROLOGY,RASAGILINE MESYLATE,92,66884.44
KK738410,1902859416,ANESTHESIOLOGY,GABAPENTIN,36,628.27
KA457659,1780671552,CERTIFIED CLINICAL NURSE SPECIALIST,AMANTADINE HCL,13,394.03
TX420809,1801032297,ADDICTION MEDICINE,LORAZEPAM,14,19.56
EL290288,1568862506,PHYSICIAN ASSISTANT,FUROSEMIDE,31,202.47
XY712705,1578588067,COLORECTAL SURGERY (FORMERLY PROCTOLOGY),BUSPIRONE HCL,19,303.75
XR424511,1194801613,INTERNAL MEDICINE,METRONIDAZOLE,11,716.5
AM439135,1639121833,INTERNAL MEDICINE,LOVASTATIN,23,238.54
KZ358071,1841604451,STUDENT IN AN ORGANIZED HEALTH CARE EDUCATION/TRAINING PROGRAM,FUROSEMIDE,11,34.51
DL522803,1912952292,PHYSICIAN ASSISTANT,OXYCODONE HCL/ACETAMINOPHEN,22,692.6
WM653512,1194712174,INTERNAL MEDICINE,ATORVASTATIN CALCIUM,234,5907.56
IB539516,1427334929,PHYSICIAN ASSISTANT,ALPRAZOLAM,16,69.38
BP281362,1003897562,NEUROLOGY,MEMANTINE HCL,70,24817.57
JX447108,1215315387,NURSE PRACTITIONER,OMEPRAZOLE,12,247.83
GU389359,1093779316,FAMILY PRACTICE,IPRATROPIUM/ALBUTEROL SULFATE,21,6028.95
PG516616,1699088161,NURSE PRACTITIONER,CLONAZEPAM,33,334.15
ES341412,1801035985,INTERNAL MEDICINE,AMOXICILLIN/POTASSIUM CLAV,14,186.07
CB307675,1760448971,NURSE PRACTITIONER,LORAZEPAM,16,113.72
GY996708,1477540532,FAMILY PRACTICE,ROSUVASTATIN CALCIUM,124,30960.53
PT462978,1689012411,FAMILY PRACTICE,LISINOPRIL/HYDROCHLOROTHIAZIDE,38,190.25
OC747577,1134433857,FAMILY PRACTICE,GLYCOPYRROLATE,19,931.42
BU336699,1447289137,NURSE PRACTITIONER,ALENDRONATE SODIUM,33,150.58
ET391090,1639140858,FAMILY PRACTICE,EZETIMIBE,13,8535.73
DO881558,1629000906,INFECTIOUS DISEASE,EFAVIRENZ/EMTRICITAB/TENOFOVIR,21,47618.72
PB641327,1144414145,NURSE PRACTITIONER,FENTANYL,25,4908.04
KC653530,1295719391,FAMILY PRACTICE,NITROFURANTOIN MONOHYD/M-CRYST,12,777.63
YD754081,1386662708,FAMILY PRACTICE,TRAZODONE HCL,38,221.86
LV917393,1003864216,FAMILY PRACTICE,GLIPIZIDE,17,148.13
FL316683,1922245083,INTERNAL MEDICINE,"PEN NEEDLE, DIABETIC",11,451.88
IV476022,1023375995,FAMILY PRACTICE,METOPROLOL TARTRATE,21,50.52
CI716415,1386042182,PHYSICIAN ASSISTANT,NAPROXEN,14,73.01
KN472921,1609808823,INTERNAL MEDICINE,VALACYCLOVIR HCL,27,1157.26
SP841269,1093781775,FAMILY PRACTICE,HALOPERIDOL,13,212.19
UY930498,1316913403,NEPHROLOGY,PARICALCITOL,16,2444.14
FR479181,1720254584,FAMILY PRACTICE,MORPHINE SULFATE,22,1045.36
VT630021,1316966328,NEUROLOGY,RIVASTIGMINE,19,8239.77
XH253698,1508064213,OBSTETRICS/GYNECOLOGY,ESTRADIOL,37,9162.79
LL619689,1558323360,OPHTHALMOLOGY,OLOPATADINE HCL,39,6046.26
VF215861,1184687717,EMERGENCY MEDICINE,PAROXETINE HCL,269,4886.05
AH326926,1598875239,PSYCHIATRY,ASENAPINE MALEATE,13,6730.59
NF479526,1396825006,INTERNAL MEDICINE,AMLODIPINE BES/OLMESARTAN MED,58,17332.29
GR532943,1245369685,INTERNAL MEDICINE,WARFARIN SODIUM,175,2068.15
SF706805,1053492827,FAMILY PRACTICE,VERAPAMIL HCL,17,268.15
ZX877556,1700958659,ORTHOPEDIC SURGERY,SIMVASTATIN,187,1639.34
XY148530,1639238215,INTERNAL MEDICINE,POTASSIUM CHLORIDE,12,2847.09
LU450297,1780996488,EMERGENCY MEDICINE,LEVOFLOXACIN,11,186.73
DO150393,1538230909,PHYSICIAN ASSISTANT,FAMOTIDINE,12,33.08
IJ217637,1043322605,CARDIOLOGY,SPIRONOLACTONE,29,294.31
IH897887,1821358375,PHYSICIAN ASSISTANT,ECONAZOLE NITRATE,14,3795.86
OM839383,1285694505,INTERNAL MEDICINE,"INSULIN GLARGINE,HUM.REC.ANLOG",54,17829.88
RC657109,1710948195,INTERNAL MEDICINE,SIMVASTATIN,17,119.28
YN538589,1043315740,INTERNAL MEDICINE,POTASSIUM CHLORIDE,19,677.1
OT483767,1356315634,INTERNAL MEDICINE,NEBIVOLOL HCL,50,5812.74
GR380900,1700849643,FAMILY PRACTICE,FINASTERIDE,14,85.86
QX275545,1598712812,CARDIOLOGY,BENAZEPRIL HCL,53,420.81
JM920206,1982656872,INTERNAL MEDICINE,BACLOFEN,82,1641.8
RI345636,1710913512,FAMILY PRACTICE,TRIAMCINOLONE ACETONIDE,12,99.07
QI522099,1972666980,INTERNAL MEDICINE,ALPRAZOLAM,64,296.85
TF267979,1659477800,RHEUMATOLOGY,METHYLPREDNISOLONE ACETATE,21,236.69
QV332773,1538114632,EMERGENCY MEDICINE,OMEGA-3 ACID ETHYL ESTERS,128,22419.32
GF344367,1497722979,OBSTETRICS/GYNECOLOGY,ROSUVASTATIN CALCIUM,13,5644.45
MW482236,1679911457,INTERNAL MEDICINE,ESOMEPRAZOLE MAGNESIUM,16,4557.08
EC528689,1407858301,FAMILY PRACTICE,SCOPOLAMINE,18,3653.15
PF578985,1780029132,PHYSICIAN ASSISTANT,SITAGLIPTIN PHOSPHATE,16,4691.65
PT110192,1518921907,OBSTETRICS/GYNECOLOGY,ATORVASTATIN CALCIUM,12,83.65
KF730281,1629162177,INTERNAL MEDICINE,MORPHINE SULFATE,15,509.42
HF723648,1831185271,GENERAL PRACTICE,ETODOLAC,13,530.62
CS220263,1477983856,PHYSICIAN ASSISTANT,ROSUVASTATIN CALCIUM,14,3967.23
KX243031,1942241039,FAMILY PRACTICE,TOLTERODINE TARTRATE,12,1117.52
ZV165997,1275509952,INTERNAL MEDICINE,GLIPIZIDE,49,463.66
XZ975231,1831126697,OPTOMETRY,BRIMONIDINE TARTRATE,11,1622.06
IA132426,1477865814,INTERNAL MEDICINE,LEVOFLOXACIN,41,407.31
LY529624,1174684153,GENERAL PRACTICE,ALLOPURINOL,14,154.84
AO611061,1437100500,FAMILY PRACTICE,VALSARTAN/HYDROCHLOROTHIAZIDE,39,3447.06
PX836651,1417954058,FAMILY PRACTICE,METOPROLOL SUCCINATE,114,3443.9
IB481507,1942274907,OPHTHALMOLOGY,BACITRACIN,37,3058.13
AJ314715,1538237060,INTERNAL MEDICINE,GLIPIZIDE,61,458.23
TH538890,1457540031,INTERNAL MEDICINE,OLMESARTAN/HYDROCHLOROTHIAZIDE,14,6031.01
QW958497,1992900708,FAMILY PRACTICE,CLONIDINE HCL,42,361.35
GJ212380,1740262013,NEPHROLOGY,LORAZEPAM,17,98.06
VH978601,1598080376,INTERNAL MEDICINE,SIMVASTATIN,29,278.61
MG635786,1154489839,INTERNAL MEDICINE,PILOCARPINE HCL,15,894.66
ZW292521,1669432746,OPHTHALMOLOGY,LATANOPROST,162,2107.07
OK419449,1982706958,GASTROENTEROLOGY,LACTULOSE,25,478.42
TA271600,1609833284,FAMILY PRACTICE,INSULIN NPH HUM/REG INSULIN HM,25,2974.51
MZ957454,1164530739,CARDIAC ELECTROPHYSIOLOGY,ATENOLOL,77,651.28
WX252324,1922179548,INTERNAL MEDICINE,SITAGLIPTIN PHOSPHATE,11,6342.46
DO215786,1194801613,INTERNAL MEDICINE,LORAZEPAM,68,549.2
SH351434,1275530420,RHEUMATOLOGY,APREMILAST,22,44095.38
HX495841,1114004652,PEDIATRIC MEDICINE,AMOXICILLIN,18,85.82
QO350726,1346289337,INTERNAL MEDICINE,ARIPIPRAZOLE,23,10175.95
